"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions","actions 2","btn","btn 2","actions 3","actions href","actions 4","actions href 2"
"2","/10","Forgettable Movie. Wait and see it at home.","https://www.imdb.com/review/rw8232771/?ref_=tt_urv","tontogringo","https://www.imdb.com/user/ur57173731/?ref_=tt_urv","12 June 2022","Is there no such thing as an editing department anymore? This movie was just trying to do way too much. It felt like, to save time, they cut out parts of the story, rather than cutting out some of the big effects scenes that all seem to be competing against themselves for attention. For a theater movie, this is a one star movie. If I would've just watched it at home, it would probably be a 4 star movie. Just not worth the theater price.","2 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8232771/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8232771/?ref_=tt_urv"
"2","/10","I wanted the Dinosaurs to win a hour in.","https://www.imdb.com/review/rw8343048/?ref_=tt_urv","johnfranzen","https://www.imdb.com/user/ur64683301/?ref_=tt_urv","17 July 2022","There was a action part then a boring part a action part then a zzzzz. You see where I going. Sam Neil and Laura Dern should never play opposite of each other again. And I like them as actors but ugh! Chris Pratt better stop playing the hero type, in this one he played it like a stereotypical hero with no character. . Don't get me started on the villain, he acted like a mumbling fool that wasn't scary. Bad movie!","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8343048/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8343048/?ref_=tt_urv"
"1","/10","Massacre of a classic","https://www.imdb.com/review/rw8339669/?ref_=tt_urv","pieter-stoltz","https://www.imdb.com/user/ur43571295/?ref_=tt_urv","16 July 2022","WoW what a flop. Could not believe the dinosaurs looked better back in 1994. Such a fan but this is another example of where there is simply no ideal or goal except the money the release of another movie might bring.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8339669/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8339669/?ref_=tt_urv"
"4","/10","Jeff and the dinos make it bearable","https://www.imdb.com/review/rw8265832/?ref_=tt_urv","thisisgere","https://www.imdb.com/user/ur135934507/?ref_=tt_urv","23 June 2022","Three of the four stars are for Jeff and the dinos.I only watched this in the cinema because a movie group chose to but after the last two, i was not at all interested in seeing this movie.This movie was so......""White"" all the supporting cast actors were BIPOC but the story focuses on some of the whitest white actors out there and while this wouldn't bother me so much, its a 30-year-old franchise and they are still so......WHITE!If anything, it's fun to see Jeff Goldblum be Jeff Goldblum and the dino scenes are a good time. Just download it.","0 out of 0 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8265832/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8265832/?ref_=tt_urv"
"1","/10","Makes no sense","https://www.imdb.com/review/rw8697951/?ref_=tt_urv","msensenschmidt","https://www.imdb.com/user/ur61215665/?ref_=tt_urv","27 November 2022","Another jurassic franchise rubbish movie. Wanna be good Action scenes. Cuts where there are not supposed to be cuts. Character development is nearly non existent. The story is boring and extremely generic. Boring stunts. Some cgi parts are just plain bad.One has to ask the question: why bother with this franchise?The quick answer is: the hopes of watching a good movie.What this movie has done well or better then the last installments is the accuracy in which dinosaurs are depicted. You now have feathers and hair where previously there was none.This movie is not worth your time and money.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8697951/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8697951/?ref_=tt_urv"
"9","/10","One for fans","https://www.imdb.com/review/rw8577063/?ref_=tt_urv","jackstraw-06043","https://www.imdb.com/user/ur100441558/?ref_=tt_urv","30 September 2022","So many horrid reviews. I went in with low expectations but was pleasantly surprised.This was a love letter to true fans. Original cast coming back and heaps of new dinosaurs. Action packed, comedy plus and a lovely storyline.I think fans of the series are torn. Half love this and half hated it.I loved it. Each to their own.It was so much fun to watch. I really enjoyed seeing the ""Parkies"" meet the ""worldies"".I loved the little nods to the original like BD Wong and the shaving cream.The dinosaurs were epic. The detail was amazing. I love that the cgi still looked like animatronic. Beautiful.","4 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8577063/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8577063/?ref_=tt_urv"
"1","/10","Stupid, just stupid","https://www.imdb.com/review/rw8454051/?ref_=tt_urv","zeidertron","https://www.imdb.com/user/ur155766161/?ref_=tt_urv","16 August 2022","I could write a long review... but seriously, the movie does not deserve it. It is a ABSOLUTE NONSENSE story. Barely an excuse to put dinosaurs on the screen and take the money.Just an insult to anyone with a 3% of intelligence.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8454051/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8454051/?ref_=tt_urv"
"5","/10","A Real Letdown","https://www.imdb.com/review/rw8799457/?ref_=tt_urv","drewvogelaar","https://www.imdb.com/user/ur133163027/?ref_=tt_urv","14 January 2023","Jurassic Park is one of my favorite movies of all time. It was one of the first movies I ever got on DVD, and I've seen it over 100 times. The rest of the franchise has been enjoyable for the most part. I loved Jurassic Park 2 & 3 as a child, but looking back, they are a bit silly. I also enjoyed Jurassic World; it was fun and new. As a 10-year-old, I thought it was one of the best movies I had ever seen. I was disappointed but non the less entertained by Jurassic World: Fallen Kingdom. The most excited I had ever been for this franchise was when they announced the original cast would return to supporting roles. I thought there was no possible way to screw this up. I have to say there's no level to measure my disappointment.You have three award-winning Hollywood legends, and they feel so poorly written. We watched these same characters struggle through and grow during Jurassic Park. Speaking of poorly written, Owen and Claire have fallen off so hard as the films have gone on. They went from fun, intriguing characters to just meh. The uninteresting characters aren't even the worst part of the film. The worst part of the film has to be the locust plot. What's better than a Jurassic World film? A film that goes less on the Dinos and more on the Bugs said nobody ever. It was fun to see Doctor Wu featured in another role in this franchise, but why does it have to be bugs. I love the scenes with the Dinosaurs; there are a couple new ones, and I wish they spent more time on Dinos and less on the damn bugs. I almost included this on my list of worst films of the year. What kept me from that, you might ask, is Nostalgia. As much as I disliked it, I'll admit seeing the original cast back together for one last ride is what I always wished for. I just wished they had done it in a better way.5/10 A great franchise that has finally run its course.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8799457/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8799457/?ref_=tt_urv"
"1","/10","This movie is an insult to the intelligence and time of the audience.","https://www.imdb.com/review/rw8416395/?ref_=tt_urv","black-fractal","https://www.imdb.com/user/ur154895229/?ref_=tt_urv","8 August 2022","A very silly and pointless movie with a predictable and disgusting story.This movie is suitable for minors and has no attraction at all.Repetitive scenes and as usual nothing bad happens to the movie hero! Not even blood comes from his nose.As usual, dinosaurs only roar and don't attack when dealing with the masked heroes of the movie.Chris Pratt has played very repetitively.In general, this movie is an insult to the intelligence and time of the audience.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8416395/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8416395/?ref_=tt_urv"
"5","/10","Its time for another Ice age","https://www.imdb.com/review/rw8358531/?ref_=tt_urv","MovieVanguard","https://www.imdb.com/user/ur154897931/?ref_=tt_urv","22 July 2022","I really like the Jurassic Park/World films( Yes even the bad ones) I find them endlessly entertaining.This was the first time in one of these films that left me feeling overall disappointed on the same level thet Rise Of Skywalker left ( But not nearly as bad as said film).The film does have its own entertainment value the effects are really good and I like some of the new characters introduced, I just wish the old characters had more time to shine( Epsecallly Doctor Grant Played by Sam Neil)If you like the series like me you may also leave feeling a bit disappointed but still entertained non the less.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8358531/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8358531/?ref_=tt_urv"
"3","/10","I feel cheated","https://www.imdb.com/review/rw8390547/?ref_=tt_urv","cmcmullin-34871","https://www.imdb.com/user/ur155228377/?ref_=tt_urv","1 August 2022","I watched this for free on my IPTV so I didn't even go to the pictures and I still feel cheated.I thought it was just me being grumpy but my views were reinforced by reading many other reviews..It's basically just not very good..","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8390547/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8390547/?ref_=tt_urv"
"1","/10","Boring, not jurassic park worthy","https://www.imdb.com/review/rw8467035/?ref_=tt_urv","tijsva","https://www.imdb.com/user/ur149614347/?ref_=tt_urv","19 August 2022","It happens to too many movies, squeezing the series too much. The entire feeling of the jurassic park movies is gone, if you would name this movie fast and the furious 10 it would fit that series more. Terrible.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8467035/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8467035/?ref_=tt_urv"
"1","/10","Worse jurassic movie ever","https://www.imdb.com/review/rw8387778/?ref_=tt_urv","neo-alive","https://www.imdb.com/user/ur9379755/?ref_=tt_urv","31 July 2022","I have seldom seen such bad acting and filming. I do not like the work of this director. A movie not worthwhile watching. You can spend your time better. It does not have any suspense. In comparison to the other jurassic movies this is total crap! Sorry to say that.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8387778/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8387778/?ref_=tt_urv"
"5","/10","Heartbroken Fan!","https://www.imdb.com/review/rw8493847/?ref_=tt_urv","mohitsaraf-58882","https://www.imdb.com/user/ur125533929/?ref_=tt_urv","28 August 2022","Been a big fan of this Franchise but this movie was so terrible that it made me cry as a fan. Had high hopes as it was supposed to be a comeback for the OG Jurrasic park cast but omg what a mess have they created in this movie. They have tried to do way too much and because of that the movie is all over the place. Legends like Laura Dern and Sam Neill are completely wasted. You never empathize with the characters in this movie. It feels more like a montage of multiple Dinosaur encounter videos trying to include every dinosaur ever lived. The previous few installments did have flaws but u could still empathize with the characters but this one is a miss.","0 out of 0 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8493847/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8493847/?ref_=tt_urv"
"4","/10","meh","https://www.imdb.com/review/rw8265641/?ref_=tt_urv","xgeorgiiax","https://www.imdb.com/user/ur86034921/?ref_=tt_urv","23 June 2022","The plot was weak, the storyline seemed silly, the young girl is just off-putting.I felt they could have done so much more. The characters seemed quite flat, the originals were a nice addition, but when they all met up for the first time it just felt empty.The dinosaurs should be the focus.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8265641/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8265641/?ref_=tt_urv"
"1","/10","Sorry it was bad.","https://www.imdb.com/review/rw8412513/?ref_=tt_urv","Likeafrisbee","https://www.imdb.com/user/ur76240957/?ref_=tt_urv","7 August 2022","I thought I would never write this review about such movie with good reputation, They need to stop making more Jurassic park movies. They go bad bad and baddest. This movie had a very bad script. Good actors, it was smart and great to have the old ones back from the first movie. That could have saves and made this movie great! The script was the problem and story. Sorry but this one was boring and bad.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8412513/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8412513/?ref_=tt_urv"
"2","/10","not nostalgic nursing homes","https://www.imdb.com/review/rw8411168/?ref_=tt_urv","FounHUGO","https://www.imdb.com/user/ur96108720/?ref_=tt_urv","7 August 2022","Watching this movie is like returning to the nursing home where you worked after a long time. You can see many, many familiar old people, but there are also very few that can't be seen. However, the staff (dinosaurs) have changed several batches and only a handful of old staff are still around. The dean (the film director) has also changed a few times... Speaking of which, it's a little nostalgic to the point of warmth, right? Sadly, people want to see novelty movies, not nostalgic nursing homes.","0 out of 0 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8411168/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8411168/?ref_=tt_urv"
"3","/10","I gave it three stars only because of the actors...","https://www.imdb.com/review/rw8348083/?ref_=tt_urv","samuelplauzon","https://www.imdb.com/user/ur154778144/?ref_=tt_urv","18 July 2022","The movie score was perhaps worse than the movie itself.I enjoyed the first 2 movies - the second not as much as the first, but I was excited when this one came out...
It was short lived.The story was total trash and they should have called it 'Jurassic Locusts'
The movie wasn't even really about dinosaurs...Acting was trash, because there wasn't really a script to get behind.There was a bunch of chase scenes - they made up most of the ""action"" sequences.They were dull and uninteresting.All in all it was a woke movie without any real tangible storyline.I hated it.My advice, don't waste your time.","0 out of 0 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8348083/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8348083/?ref_=tt_urv"
"5","/10","GIG-a-NOT-a-SAUR-us","https://www.imdb.com/review/rw8360908/?ref_=tt_urv","mattwilkins-60710","https://www.imdb.com/user/ur154923549/?ref_=tt_urv","23 July 2022","(Movie Trailer Voice)
In a World where one man's reckless ambition to build a supersized petting zoo has spawned countless hours of Animatronic and CGI snacking on human victims, mankind is forced to live side by side with deadly monsters...and I don't just mean drunk rednecks with guns (but there are those, too).So it's the 6th and (supposedly) final installment of the Jurassic Park feature film series. Probably the biggest challenge was finding new and interesting ways for these beasts to tear up unfortunate humans. Maybe that's why they didn't do that. Instead, we're treated to what amounts to a ""greatest hits"" recap of the previous 5 movies' wide selection of painful ways to become dino dental floss.The plot is completely implausible, totally predictable, and yet still manages to at least mildly entertain, largely because of some great performances by some new supporting characters. It's also helped along by a nice reunion of the original protagonists. There is one dud, though. Jeff Goldblum is back as the twitchy Dr. Malcolm, but his role has been relegated to spouting philosophical cliches, and he's been turned from the thoughtful conscience of the saga into the annoying kid in the back of the car who tells you you're speeding every 5 minutes.Once we spend the first hour of the film just getting the band back together, we briefly tour a planet where somehow dinosaurs have crossed oceans, taken over the skies, and multiplied to the point of being as common as cattle in the span of a single generation. That's a reproductive pace that would make even the US Supreme Court jealous.Every JP movie needs a villain, of course, and post-Spielberg's masterful first film we're not content anymore with it just being the biggest meat-eater. So the plot provides the obligatory mad-genius billionaire bent on using cataclysm to his own benefit, complete with a remote compound filled with other mad-genius cronies and the worst security since John Candy at Wally World.""Sorry, folks, evil hideout's closed. T-Rex out front should have told you.""
The mix of superfluous bad-guy tech, random Dino insertions and convenient push-button solutions makes the last half hour of the film feel like it was done completely on the fly.When even Starlord and the Grand Master can't save your movie, you know you've laid an egg.No doubt die-hard Jurassic fans will thoroughly enjoy it. It definitely delivers on the big scary lizard front, but anyone looking for more than just close-ups of gnashing teeth and probing reptilian eyes will likely feel a lot like Dr. Malcolm: ""Ooh, ahh, yeah, that's how it always starts; Then later there's the running and the screaming...but you stopped caring after the 1st act.""
Final thought: Yeah, we get it. Every actor in the film clearly spent hours learning how to pronounce Giganotosaurus. Well, congratulations.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8360908/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8360908/?ref_=tt_urv"
"2","/10","Dismally boring","https://www.imdb.com/review/rw8386446/?ref_=tt_urv","celts-29119","https://www.imdb.com/user/ur69830299/?ref_=tt_urv","31 July 2022","Why was this even made...pathetic excuse for entertainment . I can't imagine anyone finding this even enjoyable or entertaining for 10 minutes. Bland, boring storyline with lame acting and no direction. Just horrible.","0 out of 0 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8386446/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8386446/?ref_=tt_urv"
"2","/10","They should've stopped after the last movie.","https://www.imdb.com/review/rw8457731/?ref_=tt_urv","Mahmood-i-saeed","https://www.imdb.com/user/ur69292365/?ref_=tt_urv","17 August 2022","I had very little hope of this movie being remotely good but man it was bad.I think its time they should realise that its time to stop making another sequel. There is no point continuing the story- if there is any story.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8457731/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8457731/?ref_=tt_urv"
"9","/10","The Jurassic Era is over & I'm saddened...","https://www.imdb.com/review/rw8349566/?ref_=tt_urv","faracha_suda","https://www.imdb.com/user/ur35531246/?ref_=tt_urv","19 July 2022","The final Jurassic Park movie series & I enjoyed it!! Now it does not stray from the storyline so so expect to see the same dino & human interactions, but it also cleans up and corrals! While many will disagree my rating is only one point seven stars higher than the average rating. Cheers to those who green-lighted this project as it deserved an honorable conclusion. As I'm a JP SUPER-FANATIC I won't say anything negative-I've seen the Live ""Walking with the Dinosaurs"" and was amazed more than my 9 year old godson-so it goes to say for me there is no such thing as a bad dinosaur movie. The actors played their parts well, were very diverse and the new or younger ones will make new movies-they are that good! JP:Dominion completes a story which took almost 30 years to tell! Thank you for doing just that - allowing the Jurassic Park movies to line up and gracefully bow as the curtain closes.","4 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8349566/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8349566/?ref_=tt_urv"
"3","/10","A failed third part of the trilogy.","https://www.imdb.com/review/rw8372320/?ref_=tt_urv","MpGrill","https://www.imdb.com/user/ur32183731/?ref_=tt_urv","26 July 2022","The third installment of the trilogy offers nothing new to the fans except some nice animatronics and CGI created dinosaurs. The story is completely out of point, predictable and uninteresting. Even Chris Pratt seems not enjoying his character anymore. The whole concept of the new Jurassic world shema is already been told in the first two parts and repeats itself in this one, but focusing on things that we all have been already seen.As soon as the movie starts you will know that this is going to be a 3 hour long cliché ride of boringness.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8372320/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8372320/?ref_=tt_urv"
"5","/10","Dino movie for dumb people","https://www.imdb.com/review/rw8383528/?ref_=tt_urv","Clairepcb","https://www.imdb.com/user/ur32446962/?ref_=tt_urv","30 July 2022","I couldn't imagine why people were complaining about this movie. Trailer and graphics looked amazing. Well it turns out it's a dinosaur movie for dumb people. Really. Dumb. People.","0 out of 0 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8383528/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8383528/?ref_=tt_urv"
"2","/10","Worst part of JP franchise of all time.","https://www.imdb.com/review/rw8372072/?ref_=tt_urv","xmanin","https://www.imdb.com/user/ur77531853/?ref_=tt_urv","26 July 2022","Very disappointing. 2 star 1 for showing some new dinosaurs and other for showing Hyper loop. Worst acting, pointless direction... ..........................................................................just bad!! VERY VERY BAD!!!","0 out of 0 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8372072/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8372072/?ref_=tt_urv"
"3","/10","Disappointment","https://www.imdb.com/review/rw8339744/?ref_=tt_urv","lotus-97225","https://www.imdb.com/user/ur154679447/?ref_=tt_urv","16 July 2022","Dinosaur should eat anyone,
not like the ""Pokémon"",
They are dinosaur !We don't fear anymore. It's become boring and boring.The screenwriter is forget why are those dinosaur become our classic.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8339744/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8339744/?ref_=tt_urv"
"8","/10","I really enjoyed the movie.","https://www.imdb.com/review/rw8237959/?ref_=tt_urv","knicole123","https://www.imdb.com/user/ur6275830/?ref_=tt_urv","14 June 2022","Makes me sad that so many people are not into it. I absolutely love the cinematographer, the chase scenes, new dinos, the introduction between old school and new, and all the wonderful easter eggs.","4 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8237959/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8237959/?ref_=tt_urv"
"2","/10","Predictable, and feels so disconnected from the previous movies","https://www.imdb.com/review/rw8278259/?ref_=tt_urv","ayeshlive","https://www.imdb.com/user/ur26845871/?ref_=tt_urv","26 June 2022","The franchise was going downhill, but this is a massive let down and was a terrible movie.There are no character arcs or development, and the movie feels like nothing but a cash grab buy exploiting what you loved with the old characters and themes, but with a very poor script, performance, and cinematography.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8278259/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8278259/?ref_=tt_urv"
"3","/10","Boring plot, Amazing dinosaurs","https://www.imdb.com/review/rw8221652/?ref_=tt_urv","sanyyasir-74769","https://www.imdb.com/user/ur87058201/?ref_=tt_urv","9 June 2022","Worst movie of franchise. Boring, stupid and predictable plot. Corny and cringe moments. Stupid acts. Well that sums up the movie.Don't waste your money on this. Wait and watch it on some streaming platform.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8221652/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8221652/?ref_=tt_urv"
"8","/10","Perfect ending for Jurassc Series","https://www.imdb.com/review/rw8260806/?ref_=tt_urv","kris_love_slavi","https://www.imdb.com/user/ur86595350/?ref_=tt_urv","21 June 2022","I dont understand bad reviews. For me this was perfect ending for Jurassic Park/ World series...All actors together. Love the ending. Its like I hoped too be. Very entertaining movie like others was....","4 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8260806/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8260806/?ref_=tt_urv"
"2","/10","Almost walked out","https://www.imdb.com/review/rw8324726/?ref_=tt_urv","cshvrr","https://www.imdb.com/user/ur134281772/?ref_=tt_urv","11 July 2022","Long tedious rambling between cute dinosaurs and terrifying monsters
No story line just noisy special effects falling under more is always better
I can't believe Steven Spielberg and the original crew agreed to this remake ruining the beautiful original story in the process
Maybe the money temptation was just too great to refuse this awful sequel to a great movie.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8324726/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8324726/?ref_=tt_urv"
"4","/10","Disappointing","https://www.imdb.com/review/rw8416801/?ref_=tt_urv","rpotter1000","https://www.imdb.com/user/ur58507843/?ref_=tt_urv","8 August 2022","I've enjoyed all the Jurassic movies, but this one by far the least. Though it was fun to see the classic characters and a couple good new ones, it was just strange storytelling that didn't work at all. I was bored even when the intense action scenes came along, partly because of the bad storytelling, but also because the action scenes themselves had a strange removed quality to them with endless ridiculous and extreme occurrences with no stakes or sense of peril to the main characters. The whole movie felt like a big mess. Reminded me of the feelings I had watching Rise of Skywalker as far as weird, lifeless storytelling trying to close out an epic blockbuster franchise.","1 out of 1 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8416801/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8416801/?ref_=tt_urv"
"9","/10","Amazing conclusion","https://www.imdb.com/review/rw8224771/?ref_=tt_urv","danieleurbani","https://www.imdb.com/user/ur153626442/?ref_=tt_urv","10 June 2022","I'd give it an 8.5
Its got flaws of course, but the film is amazing. Beautiful landscapes and sceneries, very good use of CGI and animatronics.Original even, even if many didn't appreciate the new plot and ideas, I did very much. It's more in line with what Michael Crichton wrote in the first few pages of his novel, Jurassic Park.","4 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8224771/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8224771/?ref_=tt_urv"
